Date,Buckhorn,Jackson,Oneida,Whitesburg
2021-09-02 00:00:00,0.762,0,0.508,7.112
2021-09-03 00:00:00,0,0,0,0
2021-09-04 00:00:00,0,0,0,0
2021-09-05 00:00:00,0,2.032,0,0
2021-09-06 00:00:00,2.794,0,2.286,5.08
2021-09-07 00:00:00,0,0,0,0
2021-09-08 00:00:00,0,3.556,0,0
2021-09-09 00:00:00,1.27,0,1.524,10.922
2021-09-10 00:00:00,0,0,0,0
2021-09-11 00:00:00,0,0,0,0
2021-09-12 00:00:00,0,0,0,0
2021-09-13 00:00:00,0,0,0,0
2021-09-14 00:00:00,0,0,0,0
2021-09-15 00:00:00,0,19.558,0,0
2021-09-16 00:00:00,11.938,0,19.812,0
2021-09-17 00:00:00,0,0,0,0
2021-09-18 00:00:00,0,0,0,0
2021-09-19 00:00:00,0,3.302,0,0
2021-09-20 00:00:00,4.572,0.508,12.954,13.716
2021-09-21 00:00:00,2.286,3.302,3.048,1.524
2021-09-22 00:00:00,7.112,22.606,1.27,0
2021-09-23 00:00:00,18.034,0.254,22.606,29.21
2021-09-24 00:00:00,0,0,0,0
2021-09-25 00:00:00,0,0.254,0,0
2021-09-26 00:00:00,0,0,0.254,0
2021-09-27 00:00:00,0,0,0,0
2021-09-28 00:00:00,0,0,0,0
2021-09-29 00:00:00,0,0,0,0
2021-09-30 00:00:00,0,0,0,0
2021-10-01 00:00:00,0,0,0,0
2021-10-02 00:00:00,0,0,0,0
2021-10-03 00:00:00,3.048,22.352,8.636,0
2021-10-04 00:00:00,22.098,0,16.256,13.97
2021-10-05 00:00:00,0,0,0,0
2021-10-06 00:00:00,1.27,1.778,1.27,0
2021-10-07 00:00:00,5.588,0.762,7.112,2.032
2021-10-08 00:00:00,4.572,3.556,2.794,1.27
2021-10-09 00:00:00,0.762,0,0,9.906
2021-10-10 00:00:00,0,0,0,0
2021-10-11 00:00:00,0,0,0,0
2021-10-12 00:00:00,0,0,0,0
2021-10-13 00:00:00,0,0,0,0
2021-10-14 00:00:00,0,0,0,0
2021-10-15 00:00:00,0,2.032,0,0
2021-10-16 00:00:00,16.002,7.112,15.494,9.398
2021-10-17 00:00:00,1.524,0,0.254,4.826
2021-10-18 00:00:00,0,0,0,0
2021-10-19 00:00:00,0,0,0,0
2021-10-20 00:00:00,0,0,0,0
2021-10-21 00:00:00,0,0,0,0
2021-10-22 00:00:00,4.572,0,0,1.778
2021-10-23 00:00:00,2.54,0,0,0
2021-10-24 00:00:00,1.778,0,0.508,0
2021-10-25 00:00:00,0,8.128,0,0
2021-10-26 00:00:00,14.732,1.27,14.986,26.67
2021-10-27 00:00:00,1.016,0,0.508,1.016
2021-10-28 00:00:00,0,5.842,0,0
2021-10-29 00:00:00,4.826,1.524,4.572,5.588
2021-10-30 00:00:00,7.62,17.78,9.398,2.286
2021-10-31 00:00:00,6.35,0,8.89,6.35
2021-11-01 00:00:00,0.508,0,0.254,0.762
2021-11-02 00:00:00,3.302,3.556,2.286,3.048
2021-11-03 00:00:00,0.508,0,0,2.032
2021-11-04 00:00:00,0,0,0,0
2021-11-05 00:00:00,0,0,0,0
2021-11-06 00:00:00,0,0,0,0
2021-11-07 00:00:00,0,0,0,0
2021-11-08 00:00:00,0,0,0,0
2021-11-09 00:00:00,0,0,0,0
2021-11-10 00:00:00,0,0,0,0
2021-11-11 00:00:00,0,11.176,0,0
2021-11-12 00:00:00,9.398,0.762,13.97,10.668
2021-11-13 00:00:00,3.81,1.778,0,3.048
2021-11-14 00:00:00,0,0,0,0
2021-11-15 00:00:00,1.778,0,0,0.508
2021-11-16 00:00:00,0,0,0,0
2021-11-17 00:00:00,0,0,0,0
2021-11-18 00:00:00,0,8.128,0,0
2021-11-19 00:00:00,9.398,0,11.938,5.588
2021-11-20 00:00:00,0,0,0,0
2021-11-21 00:00:00,0,12.192,0,0
2021-11-22 00:00:00,11.938,0,12.192,10.414
2021-11-23 00:00:00,0,0,0,0
2021-11-24 00:00:00,0,0,0,0
2021-11-25 00:00:00,0,4.826,0,0
2021-11-26 00:00:00,7.874,0,7.62,11.938
2021-11-27 00:00:00,0,0,0,0
2021-11-28 00:00:00,0,0,0,0
2021-11-29 00:00:00,0,0,0,0
2021-11-30 00:00:00,0,0,0,0
2021-12-01 00:00:00,0,0,0,0
2021-12-02 00:00:00,0,0,0,0
2021-12-03 00:00:00,0,0,0,0
2021-12-04 00:00:00,0,0,0,0
2021-12-05 00:00:00,0,0.508,0,0
2021-12-06 00:00:00,0.508,21.082,0.254,0
2021-12-07 00:00:00,17.526,0,21.336,7.366
2021-12-08 00:00:00,0,0,0,0
2021-12-09 00:00:00,0,0,0,0
2021-12-10 00:00:00,0,1.27,0,0
2021-12-11 00:00:00,13.208,12.954,6.604,12.7
2021-12-12 00:00:00,13.716,0,10.16,29.464
2021-12-13 00:00:00,0,0,0,0
2021-12-14 00:00:00,0,0,0,0
2021-12-15 00:00:00,0,0,0,0
2021-12-16 00:00:00,0,7.112,0,0
2021-12-17 00:00:00,10.922,4.826,7.874,5.588
2021-12-18 00:00:00,3.302,10.922,7.874,1.27
2021-12-19 00:00:00,9.144,0.254,8.128,13.716
2021-12-20 00:00:00,5.08,0,0,1.016
2021-12-21 00:00:00,0,0,0,0
2021-12-22 00:00:00,0,0,0,0
2021-12-23 00:00:00,0,0,0,0
2021-12-24 00:00:00,0,0,0,0
2021-12-25 00:00:00,0,0,0,0
2021-12-26 00:00:00,0.254,0,0,0.762
2021-12-27 00:00:00,0,1.778,0,0
2021-12-28 00:00:00,3.048,0.762,2.54,1.27
2021-12-29 00:00:00,2.54,6.096,3.81,5.588
2021-12-30 00:00:00,2.286,0,7.62,11.43
2021-12-31 00:00:00,8.128,1.27,0.254,1.016
2022-01-01 00:00:00,54.102,85.852,68.326,3.302
2022-01-02 00:00:00,55.372,5.334,25.4,41.91
2022-01-03 00:00:00,3.81,0.762,5.08,15.24
2022-01-04 00:00:00,0,0,0,0
2022-01-05 00:00:00,0,0,0,0
2022-01-06 00:00:00,0,15.494,0,0
2022-01-07 00:00:00,0,0.254,9.652,12.7
2022-01-08 00:00:00,0,0,0,0
2022-01-09 00:00:00,6.35,43.942,8.636,0
2022-01-10 00:00:00,40.132,0,36.576,31.75
2022-01-11 00:00:00,0,0,0,0
2022-01-12 00:00:00,0,0,0,0
2022-01-13 00:00:00,0,0.254,0,0
2022-01-14 00:00:00,0.508,0,0,0
2022-01-15 00:00:00,0,0,0,0
2022-01-16 00:00:00,0,19.05,0.254,0
2022-01-17 00:00:00,8.89,1.27,17.78,10.668
2022-01-18 00:00:00,0.254,0,0.508,0.762
2022-01-19 00:00:00,0,13.208,0,0
2022-01-20 00:00:00,23.368,7.366,27.686,27.94
2022-01-21 00:00:00,0,0,0,0
2022-01-22 00:00:00,0,0,0,0.508
2022-01-23 00:00:00,0,0,0,0
2022-01-24 00:00:00,0,0,0,0
2022-01-25 00:00:00,0.254,0,0.254,0
2022-01-26 00:00:00,0,0,0,0
2022-01-27 00:00:00,0,0,0,0
2022-01-28 00:00:00,0,2.794,0,0
2022-01-29 00:00:00,0,0.254,2.032,3.302
2022-01-30 00:00:00,0,0,0,0
2022-01-31 00:00:00,0,0,0,0
2022-02-01 00:00:00,0,0,0,0
2022-02-02 00:00:00,0,4.826,0,0
2022-02-03 00:00:00,8.382,31.496,8.636,5.588
2022-02-04 00:00:00,25.4,6.858,35.56,24.13
2022-02-05 00:00:00,0.762,0,0,1.524
2022-02-06 00:00:00,0,0,0,0
2022-02-07 00:00:00,0,0,0,0
2022-02-08 00:00:00,0,0,0,0
2022-02-09 00:00:00,0,0,0,0
2022-02-10 00:00:00,0,0,0,0
2022-02-11 00:00:00,0,0,0,0
2022-02-12 00:00:00,0,0.254,0,0
2022-02-13 00:00:00,0,0,0,1.524
2022-02-14 00:00:00,0,0,0,0
2022-02-15 00:00:00,0,0,0,0
2022-02-16 00:00:00,0,0,0,0
2022-02-17 00:00:00,0,38.354,0,0
2022-02-18 00:00:00,34.29,0.762,35.56,17.78
2022-02-19 00:00:00,0,0,0,0
2022-02-20 00:00:00,0,0,0,0
2022-02-21 00:00:00,0,0,0,0
2022-02-22 00:00:00,17.272,28.448,15.748,9.398
2022-02-23 00:00:00,22.86,5.334,16.764,26.416
2022-02-24 00:00:00,4.826,17.272,6.096,12.192
2022-02-25 00:00:00,23.114,8.89,24.384,31.75
2022-02-26 00:00:00,0.762,0,0.254,1.524
2022-02-27 00:00:00,0,0,0,0
2022-02-28 00:00:00,0,0,0,0
2022-03-01 00:00:00,0,0,0,0
2022-03-02 00:00:00,0,0,0,0
2022-03-03 00:00:00,0,0,0,0
2022-03-04 00:00:00,0,0,0,0
2022-03-05 00:00:00,0,0,0,0
2022-03-06 00:00:00,0,8.128,0,0
2022-03-07 00:00:00,10.16,16.256,1.016,0
2022-03-08 00:00:00,16.764,1.778,20.32,12.7
2022-03-09 00:00:00,11.176,6.604,12.7,11.176
2022-03-10 00:00:00,0,0,1.778,1.524
2022-03-11 00:00:00,0,0,0,0
2022-03-12 00:00:00,11.43,14.478,8.89,17.78
2022-03-13 00:00:00,7.62,0,0,2.54
2022-03-14 00:00:00,0,0,0,0
2022-03-15 00:00:00,0,0,0,0
2022-03-16 00:00:00,0,0,0,0
2022-03-17 00:00:00,0.762,0,0.762,0
2022-03-18 00:00:00,0,0,0,0
2022-03-19 00:00:00,1.016,0.254,0.508,0
2022-03-20 00:00:00,0.508,0,0.254,0.762
2022-03-21 00:00:00,0,0,0,0
2022-03-22 00:00:00,0,0,0,0
2022-03-23 00:00:00,4.826,5.588,6.604,0
2022-03-24 00:00:00,2.794,0,2.032,1.524
2022-03-25 00:00:00,0,0,0,0
2022-03-26 00:00:00,0.762,2.032,0.762,1.016
2022-03-27 00:00:00,0,0,0,0
2022-03-28 00:00:00,0,0,0,0
2022-03-29 00:00:00,0,0,0,0
2022-03-30 00:00:00,0,0,0,0
2022-03-31 00:00:00,0,1.016,0.254,2.794
2022-04-01 00:00:00,2.794,1.27,0.508,1.27
2022-04-02 00:00:00,0,0,0,0
2022-04-03 00:00:00,0,0,0,0
2022-04-04 00:00:00,0,0.254,0,0
2022-04-05 00:00:00,1.016,10.922,1.016,0.762
2022-04-06 00:00:00,6.096,10.922,7.112,5.08
2022-04-07 00:00:00,11.684,4.318,11.176,8.636
2022-04-08 00:00:00,0.762,7.874,0.254,0
2022-04-09 00:00:00,5.334,1.27,8.382,5.08
2022-04-10 00:00:00,1.016,0,0.762,2.032
2022-04-11 00:00:00,0,0,0,0
2022-04-12 00:00:00,2.286,1.524,3.302,1.524
2022-04-13 00:00:00,0,7.112,0,0
2022-04-14 00:00:00,5.842,1.778,10.16,3.302
2022-04-15 00:00:00,0.762,0,0,1.27
2022-04-16 00:00:00,2.032,0,2.032,1.27
2022-04-17 00:00:00,0,0.508,0,0
2022-04-18 00:00:00,25.654,18.542,36.322,7.112
2022-04-19 00:00:00,1.27,0.762,0.762,10.414
2022-04-20 00:00:00,0,0,0,0
2022-04-21 00:00:00,0.508,0,0,0
2022-04-22 00:00:00,0,0,0,0
2022-04-23 00:00:00,0,0,0,0
2022-04-24 00:00:00,0,0,0,0
2022-04-25 00:00:00,0,0.508,0,0
2022-04-26 00:00:00,21.59,21.59,30.988,8.128
2022-04-27 00:00:00,1.524,0,1.016,8.636
2022-04-28 00:00:00,0,0,0,0
2022-04-29 00:00:00,0,0,0,0
2022-04-30 00:00:00,0.762,2.286,0,0
2022-05-01 00:00:00,1.27,13.208,28.956,0
2022-05-02 00:00:00,0,0,1.27,20.828
2022-05-03 00:00:00,0,7.112,0,0
2022-05-04 00:00:00,18.288,2.286,2.032,0
2022-05-05 00:00:00,0,2.286,0,0
2022-05-06 00:00:00,9.144,69.85,21.59,5.588
2022-05-07 00:00:00,50.8,3.048,45.466,38.608
2022-05-08 00:00:00,2.794,0,2.794,5.842
2022-05-09 00:00:00,0,0,0,0
2022-05-10 00:00:00,0,0,0,0
2022-05-11 00:00:00,0,0,0,0
2022-05-12 00:00:00,0,0,0,0
2022-05-13 00:00:00,0,0,0,0
2022-05-14 00:00:00,0.762,5.588,2.54,5.588
2022-05-15 00:00:00,3.81,0,4.318,9.144
2022-05-16 00:00:00,8.89,8.382,5.08,0
2022-05-17 00:00:00,0.254,0,0.254,8.382
2022-05-18 00:00:00,0,12.446,0,0
2022-05-19 00:00:00,2.286,3.048,1.778,0
2022-05-20 00:00:00,5.08,0,1.778,0.762
2022-05-21 00:00:00,0,0,0,0
2022-05-22 00:00:00,0,0,0,0
2022-05-23 00:00:00,1.016,15.748,5.588,1.016
2022-05-24 00:00:00,38.1,0,16.51,21.082
2022-05-25 00:00:00,0.508,0,0.254,0.762
2022-05-26 00:00:00,0.254,13.716,0,0
2022-05-27 00:00:00,13.208,6.858,18.034,28.448
2022-05-28 00:00:00,5.334,1.778,2.54,13.716
2022-05-29 00:00:00,0.508,0,0,0.762
2022-05-30 00:00:00,0,0,0,0
2022-05-31 00:00:00,0,0,0,0
2022-06-01 00:00:00,0,0,0,0
2022-06-02 00:00:00,0,1.524,0,0
2022-06-03 00:00:00,17.78,0,13.97,28.448
2022-06-04 00:00:00,0,0,0,0
2022-06-05 00:00:00,0,0,0,0
2022-06-06 00:00:00,0,0.508,0,0
2022-06-07 00:00:00,4.572,1.016,15.748,0.762
2022-06-08 00:00:00,0.762,13.462,0,0
2022-06-09 00:00:00,2.032,0,0,10.16
2022-06-10 00:00:00,0,0.508,0,0
2022-06-11 00:00:00,2.54,0,8.382,0.762
2022-06-12 00:00:00,0,0,0,0
2022-06-13 00:00:00,0,0.508,0,0
2022-06-14 00:00:00,0,0,0,5.08
2022-06-15 00:00:00,0,0,0,1.016
2022-06-16 00:00:00,0,0,0,0
2022-06-17 00:00:00,0,14.732,0,0
2022-06-18 00:00:00,0,0,0,3.048
2022-06-19 00:00:00,0,0,0,0
2022-06-20 00:00:00,0,0,0,0
2022-06-21 00:00:00,0,0,0,0
2022-06-22 00:00:00,0,0,0,0
2022-06-23 00:00:00,0,0,0,12.7
2022-06-24 00:00:00,0,0,0,0
2022-06-25 00:00:00,0,29.972,0,0
2022-06-26 00:00:00,2.54,12.954,17.272,16.002
2022-06-27 00:00:00,26.416,11.938,6.604,8.382
2022-06-28 00:00:00,0,0,0,0
2022-06-29 00:00:00,0,0,0,0
2022-06-30 00:00:00,0,0,0,0
2022-07-01 00:00:00,0,8.128,6.604,0
2022-07-02 00:00:00,0,15.24,2.54,1.016
2022-07-03 00:00:00,6.858,4.064,1.778,18.796
2022-07-04 00:00:00,0,0,0,17.526
2022-07-05 00:00:00,0,2.54,0,0
2022-07-06 00:00:00,19.05,8.382,69.342,80.01
2022-07-07 00:00:00,12.7,8.89,5.588,23.622
2022-07-08 00:00:00,6.858,6.604,9.906,33.02
2022-07-09 00:00:00,3.048,4.318,6.096,5.588
2022-07-10 00:00:00,19.05,0.254,0.762,4.064
2022-07-11 00:00:00,1.016,0,0,1.016
2022-07-12 00:00:00,0,13.97,0,0
2022-07-13 00:00:00,1.27,0,2.032,0
2022-07-14 00:00:00,0,0,0,0
2022-07-15 00:00:00,0,0,0,0
2022-07-16 00:00:00,0,0,0,0
2022-07-17 00:00:00,3.302,12.954,0,0
2022-07-18 00:00:00,25.4,22.86,22.098,7.62
2022-07-19 00:00:00,33.02,0,34.798,28.702
2022-07-20 00:00:00,0,15.494,0,0
2022-07-21 00:00:00,10.668,2.54,1.016,24.13
2022-07-22 00:00:00,0,0,0,0
2022-07-23 00:00:00,0,0,0,0
2022-07-24 00:00:00,3.81,0,9.652,7.62
2022-07-25 00:00:00,0,5.588,0,0
2022-07-26 00:00:00,13.716,53.594,1.524,33.782
2022-07-27 00:00:00,59.436,104.394,59.182,19.812
2022-07-28 00:00:00,203.2,45.212,182.88,87.63
2022-07-29 00:00:00,22.352,1.778,15.24,11.43
2022-07-30 00:00:00,0,0,0.762,0
2022-07-31 00:00:00,0,40.64,0,0
2022-08-01 00:00:00,37.338,2.794,15.494,41.402
2022-08-02 00:00:00,0,0,0,0.508
2022-08-03 00:00:00,0,0,0,0
2022-08-04 00:00:00,0,3.81,0,0
2022-08-05 00:00:00,0,13.716,2.032,0
2022-08-06 00:00:00,14.224,10.668,14.732,1.524
2022-08-07 00:00:00,11.938,8.89,24.892,25.4
2022-08-08 00:00:00,9.906,0,18.034,0.508
2022-08-09 00:00:00,0,0,0,0
2022-08-10 00:00:00,0,28.702,0,0
2022-08-11 00:00:00,5.08,1.778,12.7,17.526
2022-08-12 00:00:00,0,0,1.27,0
2022-08-13 00:00:00,0,0,0,0
2022-08-14 00:00:00,0,3.81,0,0
2022-08-15 00:00:00,1.016,0,0,5.588
2022-08-16 00:00:00,0,1.778,0,2.54
2022-08-17 00:00:00,0,0,0,0
2022-08-18 00:00:00,0,0,0,0
2022-08-19 00:00:00,0,0,0,0
2022-08-20 00:00:00,0.508,0,5.588,0
2022-08-21 00:00:00,0.254,0,0.508,1.016
2022-08-22 00:00:00,0,0,0,5.08
2022-08-23 00:00:00,0,0,0,0
2022-08-24 00:00:00,0,0,0,0
2022-08-25 00:00:00,0,0,0,0
2022-08-26 00:00:00,3.302,9.398,2.54,0
2022-08-27 00:00:00,48.006,0,8.128,8.382
2022-08-28 00:00:00,0,0,0,0
2022-08-29 00:00:00,0,0,0,0
2022-08-30 00:00:00,0.254,7.366,0,1.778
2022-08-31 00:00:00,4.572,0,3.556,9.652
2022-09-01 00:00:00,0,0,0,0
2022-09-02 00:00:00,0,0,0,0
2022-09-03 00:00:00,1.016,0.254,0,0
2022-09-04 00:00:00,0.254,11.938,15.748,0
2022-09-05 00:00:00,20.828,6.096,21.336,20.32
2022-09-06 00:00:00,3.048,0.508,0.508,60.96
2022-09-07 00:00:00,1.778,0,1.27,0
2022-09-08 00:00:00,0,0,0,0
2022-09-09 00:00:00,0,0,0,0
2022-09-10 00:00:00,0.762,0.508,0,0
2022-09-11 00:00:00,0.508,6.35,0,2.54
2022-09-12 00:00:00,32.512,2.286,26.416,6.35
2022-09-13 00:00:00,0.508,0,0,2.54
2022-09-14 00:00:00,0,0,0,0
2022-09-15 00:00:00,0,0,0,0
2022-09-16 00:00:00,0,0,0,0
2022-09-17 00:00:00,0,0,0,0
2022-09-18 00:00:00,0,0,0,0
2022-09-19 00:00:00,0,0,0,0
2022-09-20 00:00:00,0,0,0,0
2022-09-21 00:00:00,0,3.81,0,0
2022-09-22 00:00:00,0,0,0,0
2022-09-23 00:00:00,0,0,0.254,1.524
2022-09-24 00:00:00,0,0.762,0.762,0
2022-09-25 00:00:00,2.032,0.762,1.524,2.032
2022-09-26 00:00:00,1.524,0,0,18.796
2022-09-27 00:00:00,0,0,0,0
2022-09-28 00:00:00,0,0,0,0
2022-09-29 00:00:00,0,0,0,0
2022-09-30 00:00:00,0,0,0,0
2022-10-01 00:00:00,0.508,4.826,0,16.256
2022-10-02 00:00:00,2.54,0.254,2.032,9.652
2022-10-03 00:00:00,0.508,0,0,2.54
2022-10-04 00:00:00,0,0,0,0
2022-10-05 00:00:00,0,0,0,0
2022-10-06 00:00:00,0,0,0,0
2022-10-07 00:00:00,0,0,0,0
2022-10-08 00:00:00,0,0,0,0
2022-10-09 00:00:00,0,0,0,0
2022-10-10 00:00:00,0,0,0,0
2022-10-11 00:00:00,0,0,0,0
2022-10-12 00:00:00,0,1.27,0,0
2022-10-13 00:00:00,3.81,0.254,6.096,2.54
2022-10-14 00:00:00,0.508,0,0.508,0
2022-10-15 00:00:00,0,0,0,0
2022-10-16 00:00:00,0,4.064,0,0
2022-10-17 00:00:00,2.54,0,3.048,3.81
2022-10-18 00:00:00,0.254,0,0,0
2022-10-19 00:00:00,0,0,0,0
2022-10-20 00:00:00,0,0,0,0
2022-10-21 00:00:00,0,0,0,0
2022-10-22 00:00:00,0,0,0,0
2022-10-23 00:00:00,0,0,0,0
2022-10-24 00:00:00,0,0,0,0
2022-10-25 00:00:00,0,1.27,0,0
2022-10-26 00:00:00,2.286,0.254,3.81,1.27
2022-10-27 00:00:00,0.508,0,2.54,0
2022-10-28 00:00:00,0,0,0,0
2022-10-29 00:00:00,0,0,0,0
2022-10-30 00:00:00,0,3.048,0,0
2022-10-31 00:00:00,10.16,5.842,10.16,11.176
2022-11-01 00:00:00,1.27,0,2.032,1.016
2022-11-02 00:00:00,0,0,0,0
2022-11-03 00:00:00,0,0,0,1.016
2022-11-04 00:00:00,0,0,0,0
2022-11-05 00:00:00,0,0.508,0,0
2022-11-06 00:00:00,0.508,0.762,1.27,0
2022-11-07 00:00:00,0.508,0,0.762,6.35
2022-11-08 00:00:00,0,0,0,4.064
2022-11-09 00:00:00,0,0,0,0
2022-11-10 00:00:00,0,0,0,0
2022-11-11 00:00:00,2.794,22.352,2.54,0.762
2022-11-12 00:00:00,21.844,4.318,39.624,41.91
2022-11-13 00:00:00,3.556,0.254,4.572,6.35
2022-11-14 00:00:00,0,0,0,0
2022-11-15 00:00:00,4.064,12.7,4.064,0.762
2022-11-16 00:00:00,10.414,0.254,10.668,8.128
2022-11-17 00:00:00,0,0,0,0
2022-11-18 00:00:00,0,0,0,0
2022-11-19 00:00:00,0,0,0,0
2022-11-20 00:00:00,0,0,0,0
2022-11-21 00:00:00,0,0,0,0
2022-11-22 00:00:00,0,0,0,0
2022-11-23 00:00:00,0,0,0,0
2022-11-24 00:00:00,0,0,0,0
2022-11-25 00:00:00,1.524,1.27,1.27,1.524
2022-11-26 00:00:00,0.508,0,0.254,2.286
2022-11-27 00:00:00,2.286,2.794,3.302,0.762
2022-11-28 00:00:00,1.524,1.016,0.762,2.54
2022-11-29 00:00:00,0,2.032,0,0
2022-11-30 00:00:00,25.4,23.114,25.4,0
2022-12-01 00:00:00,2.032,0,0.254,0
2022-12-02 00:00:00,0,1.524,0,0
2022-12-03 00:00:00,3.556,5.588,2.794,2.794
2022-12-04 00:00:00,1.016,0,0,2.032
2022-12-05 00:00:00,0,0.254,0,0
2022-12-06 00:00:00,0.508,18.034,1.016,3.81
2022-12-07 00:00:00,37.084,22.606,61.976,18.796
2022-12-08 00:00:00,5.588,8.382,2.032,4.572
2022-12-09 00:00:00,13.716,0.254,11.43,5.334
2022-12-10 00:00:00,0.762,0,0.508,4.318
2022-12-11 00:00:00,0.254,0,0.254,0
2022-12-12 00:00:00,0.254,0,0,0
2022-12-13 00:00:00,0,0,0,0
2022-12-14 00:00:00,3.302,21.844,6.35,1.016
2022-12-15 00:00:00,25.4,7.874,24.13,11.684
2022-12-16 00:00:00,0,0,0,2.286
2022-12-17 00:00:00,0,0,0,0
2022-12-18 00:00:00,0,0,0,0
2022-12-19 00:00:00,0,0,0,0
2022-12-20 00:00:00,0,0,0,0
2022-12-21 00:00:00,0,0,0,0
2022-12-22 00:00:00,0.762,1.016,0,0.762
2022-12-23 00:00:00,5.08,6.096,4.318,6.35
2022-12-24 00:00:00,0,0,0,0
2022-12-25 00:00:00,0,0,0,0
2022-12-26 00:00:00,0,0,0,0
2022-12-27 00:00:00,0,0,0,0
2022-12-28 00:00:00,0,0,0,0
2022-12-29 00:00:00,0,0,0,0
2022-12-30 00:00:00,0,0,0,0
2022-12-31 00:00:00,0,0.254,0,0.762
2023-01-01 00:00:00,0.762,0.508,0.508,0.762
2023-01-02 00:00:00,0.254,0,0,0
2023-01-03 00:00:00,0,13.208,0.254,0
2023-01-04 00:00:00,13.97,3.048,13.208,17.78
2023-01-05 00:00:00,2.032,0,2.54,1.016
2023-01-06 00:00:00,0,0,0,0
2023-01-07 00:00:00,0,0,0,0
2023-01-08 00:00:00,2.54,0,1.778,0.762
2023-01-09 00:00:00,0.254,0,0.254,1.778
2023-01-10 00:00:00,0,0,0,0
2023-01-11 00:00:00,0,0.254,0,0
2023-01-12 00:00:00,0,21.844,0.508,0
2023-01-13 00:00:00,7.874,2.794,13.208,18.796
2023-01-14 00:00:00,2.032,0.508,1.27,8.382
2023-01-15 00:00:00,0,0,0,0
2023-01-16 00:00:00,0,2.286,0,0
2023-01-17 00:00:00,5.08,4.064,6.096,11.176
2023-01-18 00:00:00,0.762,0,0.762,1.27
2023-01-19 00:00:00,1.778,8.128,1.27,0
2023-01-20 00:00:00,4.572,0,6.096,6.35
2023-01-21 00:00:00,0.254,0,0,0
2023-01-22 00:00:00,2.794,4.826,2.54,0.254
2023-01-23 00:00:00,5.08,2.54,4.318,7.112
2023-01-24 00:00:00,0,0,0,1.778
2023-01-25 00:00:00,16.002,16.256,15.24,3.81
2023-01-26 00:00:00,2.286,2.794,3.048,7.112
2023-01-27 00:00:00,0,0,0,0.762
2023-01-28 00:00:00,0,0,0,0
2023-01-29 00:00:00,6.096,15.748,12.954,3.81
2023-01-30 00:00:00,8.128,0.762,5.08,9.398
2023-01-31 00:00:00,4.826,8.636,4.572,2.54
2023-02-01 00:00:00,3.81,1.778,6.604,11.43
2023-02-02 00:00:00,0,0,0.254,3.81
2023-02-03 00:00:00,0,0,0,1.016
2023-02-04 00:00:00,0,0,0,0
2023-02-05 00:00:00,0,0,0,0
2023-02-06 00:00:00,0,0,0,0
2023-02-07 00:00:00,0,0,0,0
2023-02-08 00:00:00,0,0.508,0,0
2023-02-09 00:00:00,0.508,0,0,0
2023-02-10 00:00:00,0,0,0,0
2023-02-11 00:00:00,0,0,0,0
2023-02-12 00:00:00,0.254,0,0.508,3.81
2023-02-13 00:00:00,1.016,0,0.508,25.4
2023-02-14 00:00:00,0,0.508,0,0
2023-02-15 00:00:00,2.032,0.762,2.032,0
2023-02-16 00:00:00,17.526,78.994,6.096,5.334
2023-02-17 00:00:00,94.742,25.4,98.806,58.42
2023-02-18 00:00:00,0.508,0,0,0
2023-02-19 00:00:00,0,0,0,0
2023-02-20 00:00:00,0,2.286,0,0
2023-02-21 00:00:00,16.256,0,7.112,7.874
2023-02-22 00:00:00,0,0,0,0
2023-02-23 00:00:00,14.478,11.176,13.208,3.81
2023-02-24 00:00:00,0,0.508,4.826,8.128
2023-02-25 00:00:00,3.302,4.826,0.254,0
2023-02-26 00:00:00,1.778,0,1.524,3.81
2023-02-27 00:00:00,0,3.81,0,0
2023-02-28 00:00:00,3.048,0,2.54,2.54
2023-03-01 00:00:00,0,3.302,0,0
2023-03-02 00:00:00,15.24,7.112,11.176,18.796
2023-03-03 00:00:00,8.89,12.192,8.89,4.572
2023-03-04 00:00:00,1.27,0,3.81,7.112
2023-03-05 00:00:00,0,0,0,0
2023-03-06 00:00:00,0,0,0,0
2023-03-07 00:00:00,0,0,0,0
2023-03-08 00:00:00,0,0,0,0
2023-03-09 00:00:00,0,1.524,0,0
2023-03-10 00:00:00,4.064,3.302,3.556,4.572
2023-03-11 00:00:00,0.254,0,0,0
2023-03-12 00:00:00,4.826,2.286,6.858,3.81
2023-03-13 00:00:00,2.54,0.762,2.54,4.572
2023-03-14 00:00:00,0,0.254,0.508,3.81
2023-03-15 00:00:00,0,0,0,0
2023-03-16 00:00:00,0,0,0,0
2023-03-17 00:00:00,3.048,8.89,2.54,1.27
2023-03-18 00:00:00,6.858,0,5.334,5.08
2023-03-19 00:00:00,0,0,0,0
2023-03-20 00:00:00,0,0,0,0
2023-03-21 00:00:00,0,0,0,0
2023-03-22 00:00:00,1.016,2.794,0.254,0.762
2023-03-23 00:00:00,4.572,0,3.81,9.144
2023-03-24 00:00:00,0.508,12.446,0,0
2023-03-25 00:00:00,19.304,14.224,21.082,17.018
2023-03-26 00:00:00,0,0,0,0
2023-03-27 00:00:00,0,0,0,0
2023-03-28 00:00:00,0,0,0,0
2023-03-29 00:00:00,0,0,0,0
2023-03-30 00:00:00,0,0,0,0
2023-03-31 00:00:00,0.254,34.798,0.508,0
2023-04-01 00:00:00,53.594,10.414,53.34,36.83
2023-04-02 00:00:00,0,0,0,0
